
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
91.5511 36.6204 32.0429 180.815 170.507 83.2979 
CV Recruit
0.24587 
Alternative 1 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.05 2.05 2.05 2.05 3.10862e-15 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12347e-11 
2019  0 16.2275 17.6194 2.668 2.668 2.668 2.668 2.30828e-10 
2020  0 16.2275 17.6194 1.965 1.965 1.965 1.965 1.55135e-09 
2021  0 16.2275 17.6194 2.269 2.269 2.269 2.269 5.69155e-09 
2022  0 16.2275 17.6194 2.269 2.269 2.269 2.269 7.20633e-08 
2023  0 16.2275 17.6194 38.7886 39.706 39.7496 40.8267 0.657048 
2024  0 16.2275 17.6194 30.5698 31.8698 31.9295 33.4495 0.940258 
2025  0 16.2275 17.6194 24.6155 26.2846 26.3444 28.2345 1.15255 
2026  0 16.2275 17.6194 20.5987 22.4244 22.496 24.5917 1.25666 
2027  0 16.2275 17.6194 17.9573 19.8743 19.9191 22.111 1.27796 
2028  0 16.2275 17.6194 16.2743 18.1387 18.2294 20.3969 1.26676 
2029  0 16.2275 17.6194 15.1641 17.0907 17.1271 19.2902 1.27889 
2030  0 16.2275 17.6194 14.1423 16.336 16.3886 18.6035 1.34852 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7503 85.7611 85.7621 85.7772 0.00846737 
2019 91.5511 36.6204 32.0429 89.0861 89.1362 89.1405 89.2078 0.0378536 
2020 91.5511 36.6204 32.0429 92.281 92.4473 92.4575 92.6736 0.121675 
2021 91.5511 36.6204 32.0429 94.8833 95.3151 95.3384 95.8918 0.318767 
2022 91.5511 36.6204 32.0429 95.809 96.7836 96.8331 98.0534 0.710896 
2023 91.5511 36.6204 32.0429 95.1857 97.0594 97.1531 99.4074 1.35356 
2024 91.5511 36.6204 32.0429 75.518 78.3642 78.4934 81.7957 2.04148 
2025 91.5511 36.6204 32.0429 61.0539 64.7487 64.9026 69.144 2.5957 
2026 91.5511 36.6204 32.0429 50.9371 55.1865 55.3612 60.2141 2.89769 
2027 91.5511 36.6204 32.0429 44.2949 48.7403 48.8574 53.8775 2.99549 
2028 91.5511 36.6204 32.0429 39.8988 44.2789 44.5223 49.7553 2.99278 
2029 91.5511 36.6204 32.0429 36.9705 41.5194 41.6806 46.9025 2.96203 
2030 91.5511 36.6204 32.0429 35.3605 39.604 39.8543 44.9558 2.93355 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153602 0.0153602 0.0153602 0.0153602 1.5439e-16 
2018  0 0.284074 0.355733 0.0160094 0.016012 0.0160119 0.0160138 1.38272e-06 
2019  0 0.284074 0.355733 0.0186296 0.0186447 0.0186438 0.0186552 7.9789e-06 
2020  0 0.284074 0.355733 0.0131344 0.0131701 0.0131685 0.0131963 1.9112e-05 
2021  0 0.284074 0.355733 0.0146228 0.0147256 0.0147214 0.0148023 5.63197e-05 
2022  0 0.284074 0.355733 0.0143106 0.0145239 0.0145166 0.0146923 0.000120838 
2023  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2024  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2025  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2026  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2027  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2028  0 0.284074 0.355733 0.284074 0.284074 0.284059 0.284074 0.000281975 
2029  0 0.284074 0.355733 0.284074 0.284074 0.283808 0.284074 0.00200713 
2030  0 0.284074 0.355733 0.273786 0.284074 0.282788 0.284074 0.00425825 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.871 281.377 281.629 285.145 1.97204 
2019 524.234 165.243 156.073 277.337 282.828 283.153 290.279 4.0643 
2020 524.234 165.243 156.073 273.149 281.922 282.352 292.791 6.28762 
2021 524.234 165.243 156.073 268.665 280.46 280.98 294.533 8.33423 
2022 524.234 165.243 156.073 262.928 277.898 278.418 294.88 10.0927 
2023 524.234 165.243 156.073 257.569 275.016 275.427 294.849 11.5052 
2024 524.234 165.243 156.073 218.688 236.25 236.97 257.517 12.1025 
2025 524.234 165.243 156.073 192.184 209.764 210.614 231.434 12.2532 
2026 524.234 165.243 156.073 173.865 192.474 193 213.756 12.2729 
2027 524.234 165.243 156.073 162.878 180.399 181.433 202.616 12.3246 
2028 524.234 165.243 156.073 155.956 173.052 173.991 195.539 12.2762 
2029 524.234 165.243 156.073 150.188 168.139 169.026 189.704 12.1933 
2030 524.234 165.243 156.073 147.323 165.154 165.849 185.594 12.0899 
Alternative 2 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.05 2.05 2.05 2.05 3.10862e-15 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12347e-11 
2019  0 16.2275 17.6194 2.668 2.668 2.668 2.668 2.30828e-10 
2020  0 16.2275 17.6194 1.965 1.965 1.965 1.965 1.55135e-09 
2021  0 16.2275 17.6194 2.269 2.269 2.269 2.269 5.69155e-09 
2022  0 16.2275 17.6194 2.269 2.269 2.269 2.269 7.20633e-08 
2023  0 16.2275 17.6194 38.7886 39.706 39.7496 40.8267 0.657048 
2024  0 16.2275 17.6194 30.5698 31.8698 31.9295 33.4495 0.940258 
2025  0 16.2275 17.6194 24.6155 26.2846 26.3444 28.2345 1.15255 
2026  0 16.2275 17.6194 20.5987 22.4244 22.496 24.5917 1.25666 
2027  0 16.2275 17.6194 17.9573 19.8743 19.9191 22.111 1.27796 
2028  0 16.2275 17.6194 16.2743 18.1387 18.2294 20.3969 1.26676 
2029  0 16.2275 17.6194 15.1641 17.0907 17.1271 19.2902 1.27889 
2030  0 16.2275 17.6194 14.1423 16.336 16.3886 18.6035 1.34852 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7503 85.7611 85.7621 85.7772 0.00846737 
2019 91.5511 36.6204 32.0429 89.0861 89.1362 89.1405 89.2078 0.0378536 
2020 91.5511 36.6204 32.0429 92.281 92.4473 92.4575 92.6736 0.121675 
2021 91.5511 36.6204 32.0429 94.8833 95.3151 95.3384 95.8918 0.318767 
2022 91.5511 36.6204 32.0429 95.809 96.7836 96.8331 98.0534 0.710896 
2023 91.5511 36.6204 32.0429 95.1857 97.0594 97.1531 99.4074 1.35356 
2024 91.5511 36.6204 32.0429 75.518 78.3642 78.4934 81.7957 2.04148 
2025 91.5511 36.6204 32.0429 61.0539 64.7487 64.9026 69.144 2.5957 
2026 91.5511 36.6204 32.0429 50.9371 55.1865 55.3612 60.2141 2.89769 
2027 91.5511 36.6204 32.0429 44.2949 48.7403 48.8574 53.8775 2.99549 
2028 91.5511 36.6204 32.0429 39.8988 44.2789 44.5223 49.7553 2.99278 
2029 91.5511 36.6204 32.0429 36.9705 41.5194 41.6806 46.9025 2.96203 
2030 91.5511 36.6204 32.0429 35.3605 39.604 39.8543 44.9558 2.93355 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153602 0.0153602 0.0153602 0.0153602 1.5439e-16 
2018  0 0.284074 0.355733 0.0160094 0.016012 0.0160119 0.0160138 1.38272e-06 
2019  0 0.284074 0.355733 0.0186296 0.0186447 0.0186438 0.0186552 7.9789e-06 
2020  0 0.284074 0.355733 0.0131344 0.0131701 0.0131685 0.0131963 1.9112e-05 
2021  0 0.284074 0.355733 0.0146228 0.0147256 0.0147214 0.0148023 5.63197e-05 
2022  0 0.284074 0.355733 0.0143106 0.0145239 0.0145166 0.0146923 0.000120838 
2023  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2024  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2025  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2026  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2027  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2028  0 0.284074 0.355733 0.284074 0.284074 0.284059 0.284074 0.000281975 
2029  0 0.284074 0.355733 0.284074 0.284074 0.283808 0.284074 0.00200713 
2030  0 0.284074 0.355733 0.273786 0.284074 0.282788 0.284074 0.00425825 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.871 281.377 281.629 285.145 1.97204 
2019 524.234 165.243 156.073 277.337 282.828 283.153 290.279 4.0643 
2020 524.234 165.243 156.073 273.149 281.922 282.352 292.791 6.28762 
2021 524.234 165.243 156.073 268.665 280.46 280.98 294.533 8.33423 
2022 524.234 165.243 156.073 262.928 277.898 278.418 294.88 10.0927 
2023 524.234 165.243 156.073 257.569 275.016 275.427 294.849 11.5052 
2024 524.234 165.243 156.073 218.688 236.25 236.97 257.517 12.1025 
2025 524.234 165.243 156.073 192.184 209.764 210.614 231.434 12.2532 
2026 524.234 165.243 156.073 173.865 192.474 193 213.756 12.2729 
2027 524.234 165.243 156.073 162.878 180.399 181.433 202.616 12.3246 
2028 524.234 165.243 156.073 155.956 173.052 173.991 195.539 12.2762 
2029 524.234 165.243 156.073 150.188 168.139 169.026 189.704 12.1933 
2030 524.234 165.243 156.073 147.323 165.154 165.849 185.594 12.0899 
Alternative 3 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.05 2.05 2.05 2.05 3.10862e-15 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12347e-11 
2019  0 16.2275 17.6194 2.668 2.668 2.668 2.668 2.30828e-10 
2020  0 16.2275 17.6194 1.965 1.965 1.965 1.965 1.55135e-09 
2021  0 16.2275 17.6194 2.269 2.269 2.269 2.269 5.69155e-09 
2022  0 16.2275 17.6194 2.269 2.269 2.269 2.269 7.20633e-08 
2023  0 16.2275 17.6194 2.58497 2.64185 2.64472 2.71218 0.0408764 
2024  0 16.2275 17.6194 2.51824 2.60749 2.61179 2.71583 0.0643732 
2025  0 16.2275 17.6194 2.43802 2.56586 2.56951 2.71575 0.0887331 
2026  0 16.2275 17.6194 2.36253 2.52093 2.52574 2.70442 0.109164 
2027  0 16.2275 17.6194 2.29936 2.47835 2.48494 2.6877 0.122899 
2028  0 16.2275 17.6194 2.24726 2.44125 2.44907 2.67179 0.130815 
2029  0 16.2275 17.6194 2.21205 2.4074 2.41813 2.64618 0.135322 
2030  0 16.2275 17.6194 2.17836 2.38525 2.39193 2.62434 0.138109 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7503 85.7611 85.7621 85.7772 0.00846737 
2019 91.5511 36.6204 32.0429 89.0861 89.1362 89.1405 89.2078 0.0378536 
2020 91.5511 36.6204 32.0429 92.281 92.4473 92.4575 92.6736 0.121675 
2021 91.5511 36.6204 32.0429 94.8833 95.3151 95.3384 95.8918 0.318767 
2022 91.5511 36.6204 32.0429 95.809 96.7836 96.8331 98.0534 0.710896 
2023 91.5511 36.6204 32.0429 95.1857 97.0594 97.1531 99.4074 1.35356 
2024 91.5511 36.6204 32.0429 93.278 96.2661 96.4254 99.9547 2.17416 
2025 91.5511 36.6204 32.0429 90.7881 95.0832 95.2156 100.156 3.01264 
2026 91.5511 36.6204 32.0429 88.2322 93.6555 93.8174 99.9087 3.71295 
2027 91.5511 36.6204 32.0429 86.0567 92.1837 92.4151 99.43 4.22106 
2028 91.5511 36.6204 32.0429 84.0806 90.8562 91.107 98.8223 4.55875 
2029 91.5511 36.6204 32.0429 82.6667 89.5703 89.9359 97.9641 4.77248 
2030 91.5511 36.6204 32.0429 81.3727 88.6804 88.9217 97.2161 4.90953 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153602 0.0153602 0.0153602 0.0153602 1.5439e-16 
2018  0 0.284074 0.355733 0.0160094 0.016012 0.0160119 0.0160138 1.38272e-06 
2019  0 0.284074 0.355733 0.0186296 0.0186447 0.0186438 0.0186552 7.9789e-06 
2020  0 0.284074 0.355733 0.0131344 0.0131701 0.0131685 0.0131963 1.9112e-05 
2021  0 0.284074 0.355733 0.0146228 0.0147256 0.0147214 0.0148023 5.63197e-05 
2022  0 0.284074 0.355733 0.0143106 0.0145239 0.0145166 0.0146923 0.000120838 
2023  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2024  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2025  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2026  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2027  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2028  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2029  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2030  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.871 281.377 281.629 285.145 1.97204 
2019 524.234 165.243 156.073 277.337 282.828 283.153 290.279 4.0643 
2020 524.234 165.243 156.073 273.149 281.922 282.352 292.791 6.28762 
2021 524.234 165.243 156.073 268.665 280.46 280.98 294.533 8.33423 
2022 524.234 165.243 156.073 262.928 277.898 278.418 294.88 10.0927 
2023 524.234 165.243 156.073 257.569 275.016 275.427 294.849 11.5052 
2024 524.234 165.243 156.073 252.603 271.214 271.913 293.148 12.5715 
2025 524.234 165.243 156.073 248.406 267.519 268.583 291.023 13.2723 
2026 524.234 165.243 156.073 244.327 264.829 265.587 288.714 13.8167 
