
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
91.5511 36.6204 32.0429 180.815 170.507 83.2979 
CV Recruit
0.24587 
Alternative 1 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.05 2.05 2.05 2.05 3.10862e-15 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12347e-11 
2019  0 16.2275 17.6194 2.668 2.668 2.668 2.668 2.30828e-10 
2020  0 16.2275 17.6194 1.911 1.911 1.911 1.911 1.50406e-09 
2021  0 16.2275 17.6194 0.672999 0.672999 0.672999 0.673 9.2073e-09 
2022  0 16.2275 17.6194 2.251 2.251 2.251 2.251 7.0392e-08 
2023  0 16.2275 17.6194 2.251 2.251 2.251 2.251 1.13365e-07 
2024  0 16.2275 17.6194 38.0934 39.5258 39.5778 41.226 1.02266 
2025  0 16.2275 17.6194 29.7711 31.5455 31.6159 33.6282 1.23495 
2026  0 16.2275 17.6194 24.0228 25.9731 26.0477 28.2842 1.32436 
2027  0 16.2275 17.6194 20.2648 22.2077 22.2658 24.5168 1.32406 
2028  0 16.2275 17.6194 17.7661 19.6605 19.7554 21.9582 1.29168 
2029  0 16.2275 17.6194 16.1043 18.0453 18.116 20.2899 1.26612 
2030  0 16.2275 17.6194 15.196 16.9614 17.0537 19.2186 1.27798 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7503 85.7611 85.7621 85.7772 0.00846737 
2019 91.5511 36.6204 32.0429 89.0861 89.1362 89.1405 89.2078 0.0378536 
2020 91.5511 36.6204 32.0429 92.281 92.4473 92.4575 92.6736 0.121675 
2021 91.5511 36.6204 32.0429 94.9086 95.3403 95.3636 95.9169 0.318734 
2022 91.5511 36.6204 32.0429 96.5935 97.5645 97.614 98.8302 0.708497 
2023 91.5511 36.6204 32.0429 95.9108 97.7814 97.8755 100.127 1.35174 
2024 91.5511 36.6204 32.0429 94.0904 97.1021 97.2617 100.822 2.19118 
2025 91.5511 36.6204 32.0429 73.9057 77.8563 77.9823 82.5092 2.75235 
2026 91.5511 36.6204 32.0429 59.6784 64.1262 64.2749 69.2721 3.03215 
2027 91.5511 36.6204 32.0429 50.1477 54.6795 54.8151 59.9803 3.09195 
2028 91.5511 36.6204 32.0429 43.7222 48.2128 48.4388 53.7426 3.05259 
2029 91.5511 36.6204 32.0429 39.4537 44.0766 44.2192 49.4975 2.99602 
2030 91.5511 36.6204 32.0429 36.9226 41.2341 41.4764 46.6015 2.96036 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153602 0.0153602 0.0153602 0.0153602 1.5439e-16 
2018  0 0.284074 0.355733 0.0160094 0.016012 0.0160119 0.0160138 1.38272e-06 
2019  0 0.284074 0.355733 0.0186296 0.0186447 0.0186438 0.0186552 7.9789e-06 
2020  0 0.284074 0.355733 0.0127716 0.0128064 0.0128048 0.0128318 1.85789e-05 
2021  0 0.284074 0.355733 0.00431811 0.00434823 0.004347 0.00437069 1.64941e-05 
2022  0 0.284074 0.355733 0.0140819 0.0142895 0.0142824 0.0144533 0.000117584 
2023  0 0.284074 0.355733 0.0139529 0.0143274 0.0143154 0.0146382 0.000218454 
2024  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2025  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2026  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2027  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2028  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2029  0 0.284074 0.355733 0.284074 0.284074 0.284048 0.284074 0.000462213 
2030  0 0.284074 0.355733 0.284074 0.284074 0.283804 0.284074 0.00192446 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.871 281.377 281.629 285.145 1.97204 
2019 524.234 165.243 156.073 277.337 282.828 283.153 290.279 4.0643 
2020 524.234 165.243 156.073 273.149 281.922 282.352 292.791 6.28762 
2021 524.234 165.243 156.073 268.716 280.511 281.032 294.584 8.33424 
2022 524.234 165.243 156.073 264.483 279.454 279.975 296.437 10.0936 
2023 524.234 165.243 156.073 258.933 276.384 276.796 296.219 11.5067 
2024 524.234 165.243 156.073 254.11 272.797 273.461 294.741 12.6023 
2025 524.234 165.243 156.073 216.111 234.201 235.135 256.628 12.606 
2026 524.234 165.243 156.073 190.026 208.651 209.204 230.125 12.4935 
2027 524.234 165.243 156.073 173.195 191.159 191.988 213.357 12.4486 
2028 524.234 165.243 156.073 162.629 179.825 180.785 202.62 12.3405 
2029 524.234 165.243 156.073 154.602 172.448 173.357 194.067 12.225 
2030 524.234 165.243 156.073 150.053 167.91 168.578 188.479 12.116 
Alternative 2 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.05 2.05 2.05 2.05 3.10862e-15 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12347e-11 
2019  0 16.2275 17.6194 2.668 2.668 2.668 2.668 2.30828e-10 
2020  0 16.2275 17.6194 1.911 1.911 1.911 1.911 1.50406e-09 
2021  0 16.2275 17.6194 0.672999 0.672999 0.672999 0.673 9.2073e-09 
2022  0 16.2275 17.6194 2.251 2.251 2.251 2.251 7.0392e-08 
2023  0 16.2275 17.6194 2.251 2.251 2.251 2.251 1.13365e-07 
2024  0 16.2275 17.6194 38.0934 39.5258 39.5778 41.226 1.02266 
2025  0 16.2275 17.6194 29.7711 31.5455 31.6159 33.6282 1.23495 
2026  0 16.2275 17.6194 24.0228 25.9731 26.0477 28.2842 1.32436 
2027  0 16.2275 17.6194 20.2648 22.2077 22.2658 24.5168 1.32406 
2028  0 16.2275 17.6194 17.7661 19.6605 19.7554 21.9582 1.29168 
2029  0 16.2275 17.6194 16.1043 18.0453 18.116 20.2899 1.26612 
2030  0 16.2275 17.6194 15.196 16.9614 17.0537 19.2186 1.27798 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7503 85.7611 85.7621 85.7772 0.00846737 
2019 91.5511 36.6204 32.0429 89.0861 89.1362 89.1405 89.2078 0.0378536 
2020 91.5511 36.6204 32.0429 92.281 92.4473 92.4575 92.6736 0.121675 
2021 91.5511 36.6204 32.0429 94.9086 95.3403 95.3636 95.9169 0.318734 
2022 91.5511 36.6204 32.0429 96.5935 97.5645 97.614 98.8302 0.708497 
2023 91.5511 36.6204 32.0429 95.9108 97.7814 97.8755 100.127 1.35174 
2024 91.5511 36.6204 32.0429 94.0904 97.1021 97.2617 100.822 2.19118 
2025 91.5511 36.6204 32.0429 73.9057 77.8563 77.9823 82.5092 2.75235 
2026 91.5511 36.6204 32.0429 59.6784 64.1262 64.2749 69.2721 3.03215 
2027 91.5511 36.6204 32.0429 50.1477 54.6795 54.8151 59.9803 3.09195 
2028 91.5511 36.6204 32.0429 43.7222 48.2128 48.4388 53.7426 3.05259 
2029 91.5511 36.6204 32.0429 39.4537 44.0766 44.2192 49.4975 2.99602 
2030 91.5511 36.6204 32.0429 36.9226 41.2341 41.4764 46.6015 2.96036 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153602 0.0153602 0.0153602 0.0153602 1.5439e-16 
2018  0 0.284074 0.355733 0.0160094 0.016012 0.0160119 0.0160138 1.38272e-06 
2019  0 0.284074 0.355733 0.0186296 0.0186447 0.0186438 0.0186552 7.9789e-06 
2020  0 0.284074 0.355733 0.0127716 0.0128064 0.0128048 0.0128318 1.85789e-05 
2021  0 0.284074 0.355733 0.00431811 0.00434823 0.004347 0.00437069 1.64941e-05 
2022  0 0.284074 0.355733 0.0140819 0.0142895 0.0142824 0.0144533 0.000117584 
2023  0 0.284074 0.355733 0.0139529 0.0143274 0.0143154 0.0146382 0.000218454 
2024  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2025  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2026  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2027  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2028  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2029  0 0.284074 0.355733 0.284074 0.284074 0.284048 0.284074 0.000462213 
2030  0 0.284074 0.355733 0.284074 0.284074 0.283804 0.284074 0.00192446 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.871 281.377 281.629 285.145 1.97204 
2019 524.234 165.243 156.073 277.337 282.828 283.153 290.279 4.0643 
2020 524.234 165.243 156.073 273.149 281.922 282.352 292.791 6.28762 
2021 524.234 165.243 156.073 268.716 280.511 281.032 294.584 8.33424 
2022 524.234 165.243 156.073 264.483 279.454 279.975 296.437 10.0936 
2023 524.234 165.243 156.073 258.933 276.384 276.796 296.219 11.5067 
2024 524.234 165.243 156.073 254.11 272.797 273.461 294.741 12.6023 
2025 524.234 165.243 156.073 216.111 234.201 235.135 256.628 12.606 
2026 524.234 165.243 156.073 190.026 208.651 209.204 230.125 12.4935 
2027 524.234 165.243 156.073 173.195 191.159 191.988 213.357 12.4486 
2028 524.234 165.243 156.073 162.629 179.825 180.785 202.62 12.3405 
2029 524.234 165.243 156.073 154.602 172.448 173.357 194.067 12.225 
2030 524.234 165.243 156.073 150.053 167.91 168.578 188.479 12.116 
Alternative 3 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.05 2.05 2.05 2.05 3.10862e-15 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12347e-11 
2019  0 16.2275 17.6194 2.668 2.668 2.668 2.668 2.30828e-10 
2020  0 16.2275 17.6194 1.911 1.911 1.911 1.911 1.50406e-09 
2021  0 16.2275 17.6194 0.672999 0.672999 0.672999 0.673 9.2073e-09 
2022  0 16.2275 17.6194 2.251 2.251 2.251 2.251 7.0392e-08 
2023  0 16.2275 17.6194 2.251 2.251 2.251 2.251 1.13365e-07 
2024  0 16.2275 17.6194 2.54037 2.63038 2.63466 2.73956 0.0648689 
2025  0 16.2275 17.6194 2.45702 2.58541 2.58912 2.73586 0.089199 
2026  0 16.2275 17.6194 2.37827 2.5375 2.54228 2.72169 0.109573 
2027  0 16.2275 17.6194 2.3127 2.49228 2.49872 2.70213 0.123228 
2028  0 16.2275 17.6194 2.25817 2.4527 2.46046 2.68363 0.13106 
2029  0 16.2275 17.6194 2.2212 2.4171 2.42748 2.65555 0.135495 
2030  0 16.2275 17.6194 2.186 2.39303 2.39958 2.63205 0.138229 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7503 85.7611 85.7621 85.7772 0.00846737 
2019 91.5511 36.6204 32.0429 89.0861 89.1362 89.1405 89.2078 0.0378536 
2020 91.5511 36.6204 32.0429 92.281 92.4473 92.4575 92.6736 0.121675 
2021 91.5511 36.6204 32.0429 94.9086 95.3403 95.3636 95.9169 0.318734 
2022 91.5511 36.6204 32.0429 96.5935 97.5645 97.614 98.8302 0.708497 
2023 91.5511 36.6204 32.0429 95.9108 97.7814 97.8755 100.127 1.35174 
2024 91.5511 36.6204 32.0429 94.0904 97.1021 97.2617 100.822 2.19118 
2025 91.5511 36.6204 32.0429 91.4987 95.8053 95.9416 100.899 3.02851 
2026 91.5511 36.6204 32.0429 88.8371 94.2649 94.4372 100.552 3.72683 
2027 91.5511 36.6204 32.0429 86.5691 92.7021 92.9374 99.9745 4.23242 
2028 91.5511 36.6204 32.0429 84.507 91.2861 91.5427 99.2813 4.56753 
2029 91.5511 36.6204 32.0429 83.0183 89.9289 90.2966 98.3313 4.77898 
2030 91.5511 36.6204 32.0429 81.6692 88.9718 89.2187 97.5197 4.91418 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153602 0.0153602 0.0153602 0.0153602 1.5439e-16 
2018  0 0.284074 0.355733 0.0160094 0.016012 0.0160119 0.0160138 1.38272e-06 
2019  0 0.284074 0.355733 0.0186296 0.0186447 0.0186438 0.0186552 7.9789e-06 
2020  0 0.284074 0.355733 0.0127716 0.0128064 0.0128048 0.0128318 1.85789e-05 
2021  0 0.284074 0.355733 0.00431811 0.00434823 0.004347 0.00437069 1.64941e-05 
2022  0 0.284074 0.355733 0.0140819 0.0142895 0.0142824 0.0144533 0.000117584 
2023  0 0.284074 0.355733 0.0139529 0.0143274 0.0143154 0.0146382 0.000218454 
2024  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2025  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2026  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2027  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2028  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2029  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 
2030  0 0.284074 0.355733 0.0169611 0.0169611 0.0169611 0.0169611 8.32667e-17 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.871 281.377 281.629 285.145 1.97204 
2019 524.234 165.243 156.073 277.337 282.828 283.153 290.279 4.0643 
2020 524.234 165.243 156.073 273.149 281.922 282.352 292.791 6.28762 
2021 524.234 165.243 156.073 268.716 280.511 281.032 294.584 8.33424 
2022 524.234 165.243 156.073 264.483 279.454 279.975 296.437 10.0936 
2023 524.234 165.243 156.073 258.933 276.384 276.796 296.219 11.5067 
2024 524.234 165.243 156.073 254.11 272.797 273.461 294.741 12.6023 
2025 524.234 165.243 156.073 249.648 268.803 269.886 292.39 13.2963 
2026 524.234 165.243 156.073 245.391 265.935 266.674 289.894 13.8348 
