
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
91.5511 36.6204 32.0429 180.815 170.507 83.2979 
CV Recruit
0.24587 
Alternative 1 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.051 2.051 2.051 2.051 1.86517e-14 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12362e-11 
2019  0 16.2275 17.6194 2.647 2.647 2.647 2.647 2.29711e-10 
2020  0 16.2275 17.6194 2.246 2.246 2.246 2.246 1.79936e-09 
2021  0 16.2275 17.6194 2.246 2.246 2.246 2.246 5.63424e-09 
2022  0 16.2275 17.6194 39.2843 39.7822 39.8087 40.4272 0.360564 
2023  0 16.2275 17.6194 31.4165 32.2913 32.3287 33.3572 0.623496 
2024  0 16.2275 17.6194 25.4846 26.7311 26.7819 28.2509 0.900258 
2025  0 16.2275 17.6194 21.1974 22.8083 22.863 24.6709 1.11321 
2026  0 16.2275 17.6194 18.3408 20.1221 20.1905 22.2526 1.22519 
2027  0 16.2275 17.6194 16.4889 18.374 18.4187 20.5696 1.25732 
2028  0 16.2275 17.6194 15.3352 17.1753 17.2573 19.4226 1.27959 
2029  0 16.2275 17.6194 14.1075 16.4755 16.4769 18.671 1.34457 
2030  0 16.2275 17.6194 13.5171 15.9485 15.9536 18.2249 1.41255 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7498 85.7606 85.7617 85.7768 0.00846737 
2019 91.5511 36.6204 32.0429 89.0857 89.1358 89.1401 89.2074 0.0378536 
2020 91.5511 36.6204 32.0429 92.2903 92.4566 92.4669 92.683 0.121671 
2021 91.5511 36.6204 32.0429 94.7604 95.1924 95.2158 95.7695 0.318935 
2022 91.5511 36.6204 32.0429 95.7069 96.6816 96.7311 97.9516 0.710998 
2023 91.5511 36.6204 32.0429 77.224 79.0203 79.1104 81.2558 1.29638 
2024 91.5511 36.6204 32.0429 62.9531 65.7083 65.8198 69.0224 1.96993 
2025 91.5511 36.6204 32.0429 52.481 56.0736 56.2206 60.306 2.52171 
2026 91.5511 36.6204 32.0429 45.2281 49.3791 49.5383 54.265 2.83558 
2027 91.5511 36.6204 32.0429 40.5235 44.8921 45.021 49.9898 2.95232 
2028 91.5511 36.6204 32.0429 37.4283 41.821 42.0314 47.2227 2.96703 
2029 91.5511 36.6204 32.0429 35.3706 39.9018 40.0864 45.275 2.93939 
2030 91.5511 36.6204 32.0429 34.5877 38.5967 38.8586 43.959 2.89372 

Fishing_mortalityFLATHEAD
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2017  0 0.284074 0.355733 0.0153677 0.0153677 0.0153677 0.0153677 1.45717e-16 
2018  0 0.284074 0.355733 0.0160094 0.0160121 0.016012 0.0160139 1.38274e-06 
2019  0 0.284074 0.355733 0.018482 0.0184969 0.0184961 0.0185074 7.91481e-06 
2020  0 0.284074 0.355733 0.0150223 0.0150632 0.0150614 0.0150932 2.1888e-05 
2021  0 0.284074 0.355733 0.0144927 0.0145948 0.0145906 0.0146709 5.59119e-05 
2022  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2023  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2024  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2025  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2026  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2027  0 0.284074 0.355733 0.284074 0.284074 0.284074 0.284074 3.16414e-15 
2028  0 0.284074 0.355733 0.284074 0.284074 0.28386 0.284074 0.00183864 
2029  0 0.284074 0.355733 0.273868 0.284074 0.282924 0.284074 0.00416963 
2030  0 0.284074 0.355733 0.267476 0.284074 0.281508 0.284074 0.00617298 

Total_BiomassFLATHEAD
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2017 524.234 165.243 156.073 277.62 277.62 277.62 277.62 7.38964e-13 
2018 524.234 165.243 156.073 278.87 281.376 281.628 285.144 1.97204 
2019 524.234 165.243 156.073 277.336 282.827 283.153 290.278 4.0643 
2020 524.234 165.243 156.073 273.168 281.941 282.371 292.81 6.28762 
2021 524.234 165.243 156.073 268.415 280.21 280.73 294.283 8.33414 
2022 524.234 165.243 156.073 262.732 277.702 278.222 294.684 10.0926 
2023 524.234 165.243 156.073 222.448 239.549 239.854 258.819 11.2122 
2024 524.234 165.243 156.073 194.952 212.365 212.977 233.497 11.8757 
2025 524.234 165.243 156.073 176.407 193.797 194.721 215.075 12.0974 
2026 524.234 165.243 156.073 163.496 182.149 182.631 203.224 12.1785 
2027 524.234 165.243 156.073 156.266 173.724 174.751 195.851 12.2735 
2028 524.234 165.243 156.073 151.746 168.775 169.727 191.048 12.2506 
2029 524.234 165.243 156.073 147.684 165.41 166.335 186.881 12.169 
2030 524.234 165.243 156.073 145.63 163.546 164.194 183.872 12.04 
Alternative 2 Alternative  Stock: FLATHEAD
Catch FLATHEAD
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2017  0 16.2275 17.6194 2.051 2.051 2.051 2.051 1.86517e-14 
2018  0 16.2275 17.6194 2.202 2.202 2.202 2.202 7.12362e-11 
2019  0 16.2275 17.6194 2.647 2.647 2.647 2.647 2.29711e-10 
2020  0 16.2275 17.6194 2.246 2.246 2.246 2.246 1.79936e-09 
2021  0 16.2275 17.6194 2.246 2.246 2.246 2.246 5.63424e-09 
2022  0 16.2275 17.6194 39.2843 39.7822 39.8087 40.4272 0.360564 
2023  0 16.2275 17.6194 31.4165 32.2913 32.3287 33.3572 0.623496 
2024  0 16.2275 17.6194 25.4846 26.7311 26.7819 28.2509 0.900258 
2025  0 16.2275 17.6194 21.1974 22.8083 22.863 24.6709 1.11321 
2026  0 16.2275 17.6194 18.3408 20.1221 20.1905 22.2526 1.22519 
2027  0 16.2275 17.6194 16.4889 18.374 18.4187 20.5696 1.25732 
2028  0 16.2275 17.6194 15.3352 17.1753 17.2573 19.4226 1.27959 
2029  0 16.2275 17.6194 14.1075 16.4755 16.4769 18.671 1.34457 
2030  0 16.2275 17.6194 13.5171 15.9485 15.9536 18.2249 1.41255 

Spawning_Biomass FLATHEAD
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2017 91.5511 36.6204 32.0429 83.2979 83.2979 83.2979 83.2979 1.13687e-12 
2018 91.5511 36.6204 32.0429 85.7498 85.7606 85.7617 85.7768 0.00846737 
2019 91.5511 36.6204 32.0429 89.0857 89.1358 89.1401 89.2074 0.0378536 
2020 91.5511 36.6204 32.0429 92.2903 92.4566 92.4669 92.683 0.121671 
2021 91.5511 36.6204 32.0429 94.7604 95.1924 95.2158 95.7695 0.318935 
2022 91.5511 36.6204 32.0429 95.7069 96.6816 96.7311 97.9516 0.710998 
2023 91.5511 36.6204 32.0429 77.224 79.0203 79.1104 81.2558 1.29638 
2024 91.5511 36.6204 32.0429 62.9531 65.7083 65.8198 69.0224 1.96993 
2025 91.5511 36.6204 32.0429 52.481 56.0736 56.2206 60.306 2.52171 
2026 91.5511 36.6204 32.0429 45.2281 49.3791 49.5383 54.265 2.83558 
2027 91.5511 36.6204 32.0429 40.5235 44.8921 45.021 49.9898 2.95232 
2028 91.5511 36.6204 32.0429 37.4283 41.821 42.0314 47.2227 2.96703 
2029 91.5511 36.6204 32.0429 35.3706 39.9018 40.0864 45.275 2.93939 
2030 91.5511 36.6204 32.0429 34.5877 38.5967 38.8586 43.959 2.89372 

Fishing_mortalityFLATHEAD
